10 1.229060e+02
100 3.041841e+02
127 4.392454e+02
128 4.648300e+02
200 5.283490e+02
255 5.590089e+02
256 5.217203e+02
500 5.758265e+02
511 2.077014e+02
512 1.572840e+02
1000 4.209964e+02
1023 2.296245e+02
1024 1.657229e+02
2000 4.191378e+02
2047 2.225165e+02
2048 1.652671e+02
