10 2.295315e+04
100 2.320394e+04
127 7.438936e+02
128 1.617785e+03
200 1.084110e+03
255 7.940529e+03
256 7.468366e+03
500 4.136519e+02
511 3.890882e+02
512 3.981432e+02
1000 6.536244e+03
1023 6.419650e+03
1024 6.200531e+03
2000 6.716217e+03
2047 6.990283e+03
2048 6.563676e+03
