10 2.307667e+02
100 7.171942e+02
127 1.070806e+03
128 1.024821e+03
200 1.204398e+03
255 1.358421e+03
256 1.389263e+03
500 1.392780e+03
511 1.155714e+03
512 1.121439e+03
1000 6.285020e+02
1023 6.238536e+02
1024 6.179135e+02
2000 8.371794e+02
2047 7.575086e+02
2048 7.924652e+02
