10 1.461502e+04
100 1.098220e+03
127 1.429123e+03
128 1.376020e+03
200 3.684640e+02
255 5.137056e+03
256 7.551063e+03
500 3.493977e+02
511 3.145836e+02
512 3.053923e+02
1000 5.431448e+03
1023 3.028458e+03
1024 2.201892e+03
2000 5.566840e+03
2047 3.273346e+03
2048 2.456435e+03
