10 9.401162e-02
100 4.132980e-02
127 4.050730e-02
128 4.230558e-02
200 3.910918e-02
255 4.140578e-02
256 4.179030e-02
500 4.344641e-02
511 8.120528e-02
512 9.774595e-02
1000 9.180973e-02
1023 9.462145e-02
1024 9.706773e-02
2000 9.245880e-02
2047 9.478434e-02
2048 9.788533e-02
